Month,P,Tmax,Tmin,P_N,Tmax_N,Tmin_N,P_X,Tmax_X,Tmin_X
2,68.8,33.22068966,21.08275862,67.54,30.27827586,20.86068966,103.7,33.12413793,20.96896552
3,58.4,32.8516129,20.28064516,51.56,31.39677419,20.83258065,66.3,32.7516129,20.18064516
4,130.6,31.44666667,19.61333333,104.79,31.23766667,20.23233333,117.2,31.35,19.31333333
5,76.2,27.42580645,16.06451613,56.21,27.09451613,15.69322581,76.8,27.33225806,15.96451613
6,171.4,27.05,16.94,141.78,26.39133333,15.757,167.3,26.96,16.74
7,19.4,28.3,14.19032258,10.82,27.36290323,13.25,16.3,28.2,14.09354839
8,0,30.51333333,17.14,0,30.67266667,16.28566667,0,30.41666667,17.04
9,83.4,33.53,18.47,77.27,34.21866667,18.45166667,84.6,33.43,18.18
10,24.4,35.28709677,21.74193548,32.65,36.41709677,22.50354839,29.8,35.19354839,21.57741935
11,194,32.68,21.15333333,148.57,33.18566667,21.91233333,180.3,32.58666667,20.87
12,412.6,32.98709677,21.95806452,189.34,31.1883871,22.59129032,278.8,32.88709677,21.8
1,297.4,31.19677419,21.17419355,156.6,29.73806452,21.11709677,265.8,31.10322581,20.96451613
2,191.2,31.77857143,21.14642857,152.74,29.09964286,21.36428571,160.5,31.68571429,21.02142857
3,199,31.13,20.91666667,131.67,29.16033333,20.94166667,171.8,31.03333333,20.66333333
12,186,31.92222222,21.22222222,158.14,29.78333333,21.32888889,180.1,31.8962963,20.68518519
1,203.6,34.10322581,21.58064516,156.28,30.94419355,22.25258065,186,34.17741935,21.14516129
2,225.6,31.93571429,21.13214286,190.21,29.13357143,21.54821429,227.4,31.94285714,20.55714286
3,220.6,30.80322581,20.56451613,194.26,28.36225806,20.58870968,203.4,30.83225806,19.94516129
4,21,31.68333333,19.43666667,24.75,28.96266667,19.437,36.3,31.62,18.99
5,102.2,28.29354839,17.07096774,83,27.02032258,16.65645161,82.3,28.24516129,16.52580645
6,12.2,28.46666667,16.15666667,17.26,27.67,15.86733333,11.1,28.40333333,15.76333333
7,42,28.44193548,16.41290323,37.65,28.11387097,16.07548387,51.9,28.44193548,15.96774194
8,7.8,32.11935484,16.02903226,7.64,32.76258065,16.58516129,7.2,32.20322581,15.76129032
9,123.6,32.91333333,18.88,117.51,34.17666667,19.799,125.5,32.95,18.44
10,154.4,34.45806452,21.04516129,108.11,35.9883871,22.49290323,155.5,34.5483871,20.22258065
11,260.8,32.45333333,21.30333333,246.9,30.61766667,22.247,248.8,32.53,20.57666667
12,210.8,32.67419355,21.73870968,203.28,29.75419355,22.07,198.4,32.54193548,20.93870968
1,479.8,31.85483871,21.78709677,273.3,28.93935484,21.78903226,476.7,31.75806452,21.12258065
2,196.6,33.56206897,21.83448276,178.85,29.79448276,22.09034483,238.8,33.39655172,21.13793103
3,173.2,32.82903226,21.0483871,120.51,29.06354839,21.13387097,179.7,32.6516129,20.49677419
4,48.2,33.89666667,19.36,45.86,29.67966667,18.44933333,52.5,33.80333333,18.94666667
5,27.4,28.79677419,15.93225806,79.04,26.92354839,15.28709677,74.4,28.71612903,15.13225806
6,7.2,27.43333333,14.41666667,57.51,24.759,12.59766667,73,27.29,13.74
7,0.4,30.42258065,13.24516129,1.31,28.36645161,13.32806452,0.1,30.33870968,12.81612903
8,34.4,31.08709677,15.37741935,42.38,31.28419355,15.51612903,38.6,30.99677419,14.42258065
9,19.4,32.34333333,16.05666667,15.5,32.69133333,17.018,24,32.31333333,15.15333333
10,65.4,33.21935484,18.88709677,113.4,33.61774194,20.03903226,122.9,33.21612903,17.99032258
11,137.4,32.12333333,19.79666667,107.29,32.24866667,20.88866667,116.7,32.07333333,19.02
12,179.6,32.62580645,20.96774194,186.84,30.02096774,21.78258065,220.6,32.52580645,20.00322581
1,185.8,31.35483871,21.07741935,275.81,28.60451613,21.53612903,307.1,31.24193548,20.10322581
2,62.8,33.76428571,21.03928571,100.86,29.43107143,21.25964286,94.3,33.68214286,20.22857143
3,145.2,33.08709677,20.65483871,133.87,29.59290323,20.68193548,139.4,32.91612903,19.68064516
4,149.6,30.81666667,19.13,131.51,28.38066667,18.53266667,106.8,30.68666667,18.09333333
5,96.4,29.92580645,18.18387097,118.23,27.7516129,17.8583871,97.5,29.92258065,17.10967742
6,5.2,28.19,14.84666667,3.2,26.374,13.865,3.1,28.31,14.06
7,0,27.92857143,13.61785714,0.01,26.95428571,12.74678571,0,27.98571429,12.69285714
9,2.8,31.1,19.13333333,10.91,32.95,20.56,3.3,31.23333333,18
10,112.6,34.56774194,20.2,122.26,35.43419355,21.7183871,127.5,34.53548387,18.9516129
11,238.4,32.00333333,19.95,248.78,30.68733333,20.74833333,213.4,31.99,18.77666667
12,379.4,32.36451613,21.10322581,262.87,29.43967742,21.45225806,354.2,32.22258065,19.98387097
1,264.6,32.64516129,20.98387097,204.27,28.90322581,21.59451613,291.6,32.55483871,20.08064516
2,226.8,32.41428571,20.17857143,149.31,28.68857143,20.55642857,176.9,32.26785714,18.90714286
3,61.8,34.47096774,21.81612903,85.87,29.7816129,22.2083871,64.7,34.20322581,20.69677419
4,42,32.26,18.79333333,35.37,28.62966667,18.44933333,39.8,32.02,18.22666667
5,29.4,30.40645161,15.79354839,22.88,28.23903226,15.69387097,20.3,30.39032258,15.39677419
6,3.4,30.52666667,16.06333333,1.93,29.486,16.92333333,4.5,30.36333333,15.34
7,4,30.91935484,14.28064516,2.67,30.80225806,15.84451613,3,30.86774194,13.96451613
8,17.4,30.44193548,15.10645161,21.69,31.13451613,16.00387097,18.5,30.3516129,14.42580645
9,96,32.67666667,18.12333333,79.62,33.213,18.98133333,73.9,32.60333333,17.21
10,94.2,33.30322581,20.72258065,118.43,32.14903226,21.73935484,106,33.17741935,19.87741935
