Month,P,Tmax,Tmin,P_N,Tmax_N,Tmin_N,P_X,Tmax_X,Tmin_X
4,122.4,27.71071429,18.85357143,183.07,29.21535714,19.85857143,89.6,28.23214286,19.46785714
5,62.2,25.08387097,17.27096774,198.14,25.75709677,17.78,51.8,25.68387097,17.73548387
6,58.8,24.56296296,16.44444444,50.98,25.59296296,16.90296296,34.6,25.08888889,16.95185185
7,55.6,24.4625,16.15416667,72.4,25.58416667,16.50458333,33.1,24.94166667,16.5875
12,29,30.89615385,18.78461538,30.5,33.03038462,19.49307692,52.3,31.42692308,19.33076923
1,56.2,29.80645161,18.61935484,65.23,31.63225806,19.26806452,65.9,30.28709677,19.14193548
2,31.4,30.61785714,19.31785714,35.05,32.5825,19.58392857,54.6,31.12142857,19.85357143
3,189,29.63548387,19.64516129,160.59,30.99741935,20.3983871,149.7,30.20967742,20.12580645
4,112.2,26.71666667,18.69,163.14,28.181,19.17633333,85.9,27.32,19.23666667
5,25.6,26.97419355,18.07096774,61.72,28.85,18.33548387,16.7,27.54516129,18.61612903
6,31,24.66333333,15.66333333,32.82,27.19333333,15.64766667,26.4,25.24333333,16.11
7,113.2,22.68709677,15.65806452,157.76,24.62322581,15.89483871,96,23.33548387,16.07741935
8,44.2,23.47666667,14.48,62.09,25.123,14.50166667,34.6,24.13,14.93333333
9,72.4,24.93666667,15.5,44.58,27.83,15.66233333,49.8,25.54666667,15.95
10,57.6,28.58387097,17.9483871,65.1,32.15290323,18.84290323,58,29.12258065,18.61290323
11,63.6,28.69,18.58666667,62.5,31.91633333,19.24566667,47.9,29.27,19.10666667
12,129.8,28.68709677,18.50967742,95.38,31.83935484,19.79096774,106.3,29.2516129,19.10967742
1,124.6,28.50645161,18.45483871,97.62,30.91451613,19.12967742,86.7,28.99032258,19.00967742
2,14.8,30.13928571,18.53571429,25.71,31.89214286,19.3525,12.9,30.53214286,19.14642857
3,109.4,29.78965517,19.35517241,101.84,31.48068966,20.17068966,99.1,30.28275862,19.91724138
4,123,27.26333333,18.37333333,156.18,29.178,19.11166667,83.6,27.73,18.95333333
5,64.6,24.57419355,16.99032258,85.58,26.21612903,17.36096774,39.6,25.1,17.49032258
6,33.8,24.76666667,15.73666667,109,26.069,16.244,19.1,25.17333333,16.20666667
7,79.6,23.65806452,14.90645161,107.51,24.49741935,14.88483871,47,24.17419355,15.32580645
8,48.2,25.02258065,15.2,67.05,26.09580645,15.19935484,32.4,25.5,15.6516129
9,51,24.46666667,14.33,67.99,26.77633333,14.86233333,18.4,25.13,14.97333333
10,79.8,26.49655172,17.16206897,79.66,29.37068966,18.04724138,53.2,26.91724138,17.71034483
11,78.8,25.59,17.32666667,118.64,28.22866667,17.86966667,68.3,26.11666667,17.76333333
12,52,28.31923077,18.02692308,78.16,30.35769231,19.05730769,62.5,28.78846154,18.51538462
1,3.8,29.07586207,17.95517241,16.18,31.34965517,18.97068966,4.4,29.52758621,18.54482759
3,3.6,30.24666667,18.21,18.63,32.687,18.84366667,15.6,30.61333333,18.70666667
4,9,29.116,17.48,19.11,31.856,18.1956,12,29.588,18.02
5,63.8,25.84193548,17.09032258,78.75,28.54064516,17.82548387,39.5,26.38387097,17.60645161
6,43.8,25.50333333,16.52333333,70.94,27.35833333,16.87133333,23.4,26.04333333,17.1
7,40.4,24.38064516,15.13870968,42.93,26.21709677,14.78709677,27.7,24.91290323,15.66129032
8,73.2,23.49333333,14.66666667,101.55,25.17233333,14.75,50.4,24.06333333,15.10666667
9,13.4,26.33,15.69333333,21.07,29.37833333,15.94966667,10,26.86333333,16.12333333
10,30.6,27.52580645,16.89677419,64.53,30.24935484,17.19580645,17.5,28.03225806,17.33870968
11,57.6,27.61333333,18.95,59.5,31.58466667,19.589,77.8,28.14333333,19.38333333
12,1,30.92903226,18.36451613,24.62,34.23774194,19.27967742,6.1,31.36129032,18.90645161
1,104,29.67096774,19.18709677,145,30.34903226,19.70354839,128,30.18387097,19.64193548
2,76.8,29.06785714,18.91428571,108.38,30.91928571,19.18,45.5,29.56071429,19.42857143
3,22.8,29.96,19.36666667,40.75,32.24033333,19.62133333,22.2,30.39666667,19.96333333
4,35,27.27666667,18.8,108.19,28.95933333,18.934,39,27.77666667,19.20666667
5,39.4,26.78064516,17.73870968,102.75,28.28645161,17.76806452,23,27.23548387,18.22580645
6,71.6,24.45333333,17.4,112.11,26.22766667,17.48933333,93.4,25.11666667,17.96666667
7,68.4,23.63225806,16.12903226,132.65,25.20483871,16.20645161,44.6,24.21612903,16.63225806
8,71.6,23.55806452,15.65806452,141.94,25.11677419,15.48387097,45.6,24.12903226,16.11612903
9,59.4,25.22,16.36666667,85.2,27.13666667,16.68,46.8,25.63,16.82333333
10,17.4,27.51935484,17.20967742,46.44,29.87258065,17.57483871,15.3,27.89677419,17.70322581
11,69.4,28.52666667,17.72666667,119.61,30.06766667,18.406,47.3,28.97666667,18.25333333
12,140.6,28.22903226,19.04516129,94.84,29.81903226,19.6683871,148.4,28.74516129,19.57741935
1,71,27.96129032,18.04193548,82.37,30.15806452,18.71580645,55.6,28.46774194,18.62258065
2,93.4,27.31428571,18.02857143,131.47,28.8025,18.77285714,78.3,27.78214286,18.53928571
3,54.8,28.20967742,18.60322581,130.19,28.89774194,19.18612903,47.4,28.64193548,19.10967742
4,94.2,28.13666667,18.40666667,60.65,30.32466667,18.78566667,53.8,28.64666667,18.94
5,80,25.87096774,17.34193548,90.75,28.57,17.72548387,53.2,26.4483871,17.82903226
6,47.4,24.34333333,16.23333333,80.62,26.41866667,16.60666667,44.4,24.98666667,16.72
7,136.6,23.81935484,15.70967742,160.08,25.32935484,16.26774194,87.2,24.30645161,16.13548387
8,31,24.17741935,14.8483871,51.34,25.66903226,15.17483871,19.1,24.5516129,15.28387097
9,29.4,25.82666667,15.65,68.68,28.487,15.98033333,22.4,26.27333333,16.04333333
10,13.6,27.15806452,16.56129032,26.58,29.87322581,17.06483871,11.1,27.57096774,17.02580645
11,157.2,27.48,17.88666667,120.26,30.186,18.42333333,131.7,27.87666667,18.33
12,171.4,27.32580645,18.1,215.81,29.19064516,18.70548387,162,27.69354839,18.67096774
1,76,28.36451613,17.82903226,47.62,30.57548387,18.63870968,46.2,28.81935484,18.35806452
2,182.4,28.26785714,18.31785714,127.34,29.5875,19.06785714,140,28.725,18.80357143
3,58,29.36129032,18.56774194,42.51,31.84677419,19.5283871,30.2,29.86774194,19.21612903
4,70.2,28.97,18.94333333,88.46,31.22133333,19.765,56.7,29.47666667,19.47666667
5,68,25.56774194,17.38387097,128.72,27.48870968,18.01129032,46,25.95806452,17.83870968
6,115.4,23.32,16.59333333,210.68,24.97533333,16.938,130.2,24.02666667,17.00333333
7,19.4,23.65833333,16.43333333,39.2,25.30083333,16.70416667,22,24.675,16.86666667
9,41.6,27.575,15.68125,21.55,29.16,16.349375,27.8,27.9625,16.125
10,25.6,28.6516129,16.68387097,28.24,31.47935484,17.74451613,25.7,29.04193548,17.20967742
11,12.8,31.33333333,18.16333333,26.86,33.86333333,19.729,31.9,31.76333333,18.68666667
12,4.2,32.05483871,17.92580645,12.62,34.14032258,19.23935484,6.7,32.02258065,18.47419355
1,197.2,29.13870968,19.8,203.77,30.27903226,20.18483871,203.7,29.45483871,20.23870968
2,18.6,29.98275862,18.45172414,41.31,32.18793103,19.37517241,92.9,30.56896552,19.0862069
3,13.2,30.42258065,18.78064516,57.06,32.71870968,19.86451613,82.1,31.02258065,19.42580645
4,29,29.14,18.15333333,76,30.37733333,18.95866667,40.4,29.69666667,18.78
5,29.8,27.78064516,17.34516129,94.36,28.42967742,17.83612903,43.4,28.32903226,17.94516129
6,59,26.66333333,16.44333333,76.26,28.03533333,16.95166667,94.7,27.26333333,17.05666667
7,62,24.4516129,15.34193548,93.39,25.72806452,15.61064516,58.2,25.08064516,15.95806452
8,71,24.99677419,15.73225806,153.94,27.17483871,16.01129032,59.6,25.57741935,16.34193548
9,46,25.91333333,16.16,60.62,27.913,16.23,51.6,26.48,16.74
10,50.6,27.91935484,17.73548387,94.46,29.62645161,18.20935484,60.3,28.47741935,18.34516129
11,38.4,28.17333333,17.88666667,77.08,30.16233333,18.72066667,45.1,28.73,18.51
12,94,29.67419355,18.88064516,64.4,32.05677419,19.35935484,53,30.25483871,19.47741935
1,8.6,30.69354839,18.30645161,37.96,32.71225806,18.93870968,11.4,31.25483871,18.90967742
2,66.6,29.29285714,18.86428571,107.74,31.22535714,19.32785714,59.8,29.87857143,19.43571429
3,81.8,29.70645161,18.7483871,99.3,31.47548387,19.23709677,80.9,30.29354839,19.36774194
4,54.4,28.05333333,18.73666667,71.58,29.69666667,18.68666667,96.4,28.66,19.33333333
5,44,26.14516129,17.62580645,116.37,28.01096774,17.67548387,43,26.74516129,18.23870968
6,66.4,24.57241379,16.52068966,105.09,26.13344828,16.44137931,65.3,25.2,17.14482759
7,56.4,20.78461538,14.39230769,60.05,22.27692308,14.12615385,30.4,21.45384615,15.01538462
8,28.4,24.525,14.77,33.74,26.38,14.634,22.2,25.15,15.355
9,24.8,23.76315789,15.31052632,49.05,26.21947368,15.59052632,28.1,24.41052632,15.93684211
10,0,27.73684211,16.5,11.18,30.81210526,17.11263158,2.7,28.34736842,17.10526316
11,44.2,27.72173913,17.9826087,69.14,31.1873913,18.80565217,45.6,28.33913043,18.44782609
12,90.6,28.87419355,18.8,93.36,30.89419355,19.50774194,66.6,29.47419355,19.41290323
1,55.2,29.00967742,18.33870968,78.91,31.7,19.01870968,65.3,29.6,18.95806452
2,96,28.63928571,18.93214286,100.76,31.03964286,19.45071429,67.5,29.24642857,19.53928571
3,60.8,29.41935484,19.17096774,108.75,31.39903226,19.83967742,97.2,30.00967742,19.78709677
4,69.6,26.56,17.86333333,137.91,28.26233333,18.49066667,70.5,27.18333333,18.48
5,82.6,25.4,17.1,151.58,26.61354839,17.55354839,79.8,26.01612903,17.71290323
6,66.4,24.17,16.24,132.72,24.71066667,16.081,80.9,24.79666667,16.84
7,32,23.97419355,14.9483871,66.03,24.40580645,14.86451613,38.2,24.59677419,15.5516129
8,46.2,25.87096774,15.66774194,76.16,27.07096774,16.15741935,42.5,26.41290323,16.26451613
9,32.2,26.86,15.95,49.36,29.159,16.75133333,24.7,27.41333333,16.56666667
10,46.6,28.90645161,17.40322581,62.95,31.47129032,18.36774194,26.7,29.45483871,18.01935484
11,52.4,28.30666667,18.13,114.84,30.313,18.98566667,79.8,28.88333333,18.73333333
12,152,28.87741935,17.94516129,146.09,29.83,19.01419355,142.2,29.46451613,18.54516129
1,34.8,30.31935484,17.82258065,43.22,31.90903226,18.8816129,20.9,30.87419355,18.44516129
2,22.4,32.71,19.19,4.33,33.674,20.607,7.4,33.27,19.8
3,195.2,31.26451613,19.03870968,128.02,32.02322581,20.32870968,149.2,31.81935484,19.65806452
4,31.2,28.93333333,19,78.73,31.12633333,19.85533333,54.9,29.52333333,19.60333333
