Month,P,Tmax,Tmin,P_N,Tmax_N,Tmin_N,P_X,Tmax_X,Tmin_X
8,70.106,26.80366667,11.82813333,73.09,27.46066667,13.01833333,77.5,27.24333333,13.63666667
9,53.594,29.07266667,14.50833333,48.55,30.88033333,15.703,70.9,29.8,15.93
10,169.926,29.47967742,17.71483871,193.13,29.55935484,18.42548387,237.1,30.17096774,18.63225806
11,270.764,28.171,17.901,174.91,28.12666667,18.29966667,201.9,29.15666667,18.92333333
12,61.974,29.97925926,16.64811111,113.04,29.67592593,19.11518519,78.4,31.78518519,18.98518519
1,164.596,32.43258065,19.21677419,120.59,30.32193548,20.61129032,164.1,32.87419355,20.14516129
2,210.564,30.02035714,18.86964286,158.08,30.11428571,19.85392857,199.9,30.8,19.55714286
3,134.112,29.20483871,18.41354839,119.18,28.03645161,19.27709677,218.7,30.69032258,19.00645161
5,23.876,25.48903226,13.29896774,35.73,27.16258065,15.82645161,28.6,28.4483871,16.85483871
6,18.542,26.45,11.33766667,9.58,27.393,12.959,13.4,27.15666667,14.77
7,48.004,26.33387097,9.516516129,30.46,26.68322581,11.24129032,27.4,26.44516129,12.53548387
8,12.954,28.13064516,11.96548387,18.56,29.58677419,13.76129032,16.4,28.38064516,14.53225806
9,67.56,31.97233333,15.867,55.3,33.51,17.70166667,65.3,32.13666667,18.36666667
10,74.93,33.18709677,17.76354839,58.62,34.25870968,18.95225806,77,33.3,19.4516129
11,236.484,30.46033333,18.68,175.93,31.788,19.22633333,229.2,31.03666667,19.90333333
12,86.616,28.74967742,18.80903226,117.67,29.72741935,19.6683871,150.8,30.6516129,20.51290323
1,236.474,29.59129032,18.82258065,218.2,29.55387097,19.74709677,323.4,31.02580645,20.58709677
2,205.49,27.02241379,17.48,303.22,27.88068966,19.16310345,325.6,29.31034483,20.46206897
3,131.58,29.22903226,17.21580645,96.94,27.89,17.75870968,99.6,30.73548387,19.13870968
4,12.954,29.08033333,14.20866667,10.7,28.396,15.182,8.1,29.49333333,16.06333333
5,23.114,26.24548387,10.33558065,19.12,27.19322581,11.95483871,21.8,26.73225806,12.62580645
6,21.59,27.389,12.67473333,31.3,28.52866667,14.439,30.2,27.95333333,14.83333333
7,0.508,28.58935484,10.74248387,3.29,29.54806452,13.46903226,0.9,28.71935484,13.18387097
