Month,P,Tmax,Tmin,P_N,Tmax_N,Tmin_N,P_X,Tmax_X,Tmin_X
12,8.2,31.66129032,26.94310423,29.16,28.57677419,25.69032258,8.6,31.68387097,23.41935484
1,16.2,32.0483871,26.87190858,19.11,28.46322581,25.87096774,17.7,32.0483871,22.5516129
2,45.8,32.08571429,26.80744046,43.75,28.3375,25.87428571,48.7,32.08571429,22.65714286
3,73.2,31.86774194,26.93696235,45.77,28.63451613,26.25322581,66.4,31.87419355,22.9483871
4,147.4,31.94333333,26.80166667,111.34,28.96933333,26.63166667,125.8,31.94666667,22.94666667
5,166.6,30.17272727,25.79981055,139.91,27.73727273,25.93681818,199.5,30.17272727,22.78636364
6,79.2,28.86923077,24.60737185,40.77,26.75307692,24.88615385,88.4,28.86923077,21.78461538
9,45,29.30344828,24.88706897,52.79,26.64275862,24.16241379,53.8,29.30689655,21.58965517
10,138.4,29.31290323,25.45456981,85.98,27.01258065,24.63064516,149.3,29.31612903,22.65806452
11,81.6,30.28666667,25.9373611,34.69,27.953,25.18733333,62.3,30.34,22.6
12,20.6,30.87096774,26.33467739,12.65,28.03903226,25.46935484,13.7,30.96129032,22.94193548
1,8.8,31.86451613,27.02497077,27.68,28.28548387,25.68967742,10.8,31.92258065,23.2483871
2,70.2,32.11428571,27.06949414,53.1,28.49285714,26.1125,59.6,32.20357143,23.09285714
3,120,31.73870968,27.1009409,47.36,28.93935484,26.47419355,87.8,31.83548387,22.98387097
4,80,32.32,27.17569447,53.13,29.44233333,26.673,56.5,32.42,22.86666667
5,168,31.0516129,26.07177419,186.63,28.3616129,26.20645161,158.3,31.1516129,22.40967742
6,234.2,29.52666667,25.12541667,166.53,27.25466667,25.32166667,236.8,29.62,22.11
7,323,28.89354839,24.71424726,173.8,26.45483871,24.64741935,239,28.99032258,22.03870968
8,69.2,28.84516129,24.26801074,76.77,26.31290323,24.0483871,45.1,28.91935484,20.75806452
9,26.4,29.88,25.13458333,20.97,27.21033333,24.557,31.6,29.97,21.53333333
10,36.8,30.33225806,25.85188177,23.93,27.80709677,25.06612903,19.4,30.43225806,22.28064516
11,1.6,32.1,26.8920834,6.35,28.61666667,25.46833333,1.5,32.21,22.96666667
12,25.6,32.06451613,27.11787629,37.4,28.57290323,25.90032258,22.8,32.14193548,23.14516129
1,93,32.15806452,27.38198935,99.43,28.92032258,26.48451613,100.4,32.2,23.8
2,41.2,32.57241379,27.1902299,54.59,29.13482759,26.57310345,44.9,32.62068966,22.84137931
3,82.6,32.92666667,27.63527783,48.22,29.19566667,26.74333333,58.8,32.96666667,23.38333333
4,75.4,31.83571429,27.02916664,36.31,29.07285714,26.88071429,64.5,31.83571429,23.45
