Month,P,Tmax,Tmin,P_N,Tmax_N,Tmin_N,P_X,Tmax_X,Tmin_X
2,132,31.50357143,20.89642857,163.09,28.98071429,21.99428571,169.3,31.42857143,20.82857143
3,223,31.16333333,20.67,145.51,29.188,21.67733333,165.3,31.08,20.59
4,97.6,29.11333333,18.47666667,74.87,27.69366667,18.96633333,91,29.02333333,18.33666667
5,30.2,29.8516129,17.06129032,30.03,29.60290323,17.49,36.2,29.76774194,16.91935484
6,92.4,28.63666667,17.78333333,60.29,29.15533333,18.05266667,96,28.55666667,17.61
7,21.4,27.27741935,14.36774194,25.74,27.90935484,14.41612903,17.2,27.27741935,14.16129032
8,0,29.76451613,14.60967742,0.1,30.91419355,15.10709677,0.1,29.67741935,14.45806452
9,49.6,31.37666667,17.73333333,52.01,34.45533333,19.34133333,63.7,31.31,17.61666667
10,78.8,31.67419355,19.43548387,63.18,32.85774194,21.01451613,72.6,31.58709677,19.3483871
11,78.6,32.53666667,20.53,82.75,33.44333333,22.674,107.5,32.45666667,20.33
12,217.6,32.57096774,21.3,149.05,32.45806452,23.03064516,184.2,32.51935484,21.1516129
1,194.8,33.39032258,20.6,124.96,32.29741935,22.52064516,149.8,33.29677419,20.38709677
2,92.2,33.575,20.88214286,163.26,32.38714286,22.54535714,140.6,33.47142857,20.775
3,135.6,31.78387097,20.17419355,157.44,29.35645161,21.48580645,148.4,31.67419355,20.05806452
4,38.6,31.58333333,19.83666667,42.21,30.63066667,20.68533333,44.8,31.48333333,19.75
5,25.2,28.86774194,16.2,16.21,29.88,16.63612903,24.7,28.76451613,15.99677419
6,3,28.83,15.85666667,3.79,30.36266667,16.869,2.6,28.75333333,15.71666667
7,81,27.93870968,15.23870968,56.23,29.45,16.17193548,79.8,27.8516129,15.06451613
8,0,31.72580645,16.58064516,0.15,32.55258065,17.07870968,0,31.63548387,16.43225806
9,102.4,32.55666667,19.22,75.47,35.40633333,21.307,96.2,32.48666667,18.92
10,83,33.63225806,19.78387097,65.06,35.73774194,21.44677419,109.5,33.57419355,19.59354839
11,125.8,30.91666667,20.42,207.36,30.96566667,21.998,189.8,30.83666667,20.26666667
12,214.4,31.70967742,21.08387097,170.48,29.60870968,21.98903226,244.7,31.6516129,20.93225806
1,169,33.96129032,21.46129032,135.75,31.17129032,22.9416129,194.4,33.92258065,21.26451613
2,336.2,31.75714286,20.86428571,226.94,29.48964286,22.28928571,247.4,31.71071429,20.69285714
3,204.6,30.95806452,20.28709677,204.17,28.46677419,21.3616129,252,30.88064516,20.18064516
4,29.2,31.39666667,19.94666667,39.08,29.06933333,20.50966667,23.6,31.33,19.77666667
5,149.6,27.81935484,17.38387097,81.05,27.24451613,17.36225806,131.5,27.77419355,17.18064516
6,21.8,28.05,16.2,20.76,28.359,16.53466667,27.9,27.99333333,16.06666667
7,73.4,27.99354839,16.49354839,32.42,28.97032258,16.67096774,66.4,27.96774194,16.32580645
8,13.8,31.70322581,16.39032258,9.53,33.5416129,17.55580645,13.2,31.68064516,16.1516129
9,159.2,32.56333333,19.21666667,94.73,34.616,20.742,145.3,32.54333333,18.99333333
10,42.6,34.12903226,20.95806452,90.56,36.39935484,23.5083871,72.4,34.09032258,20.7483871
11,262.2,32.28666667,21.16,230.42,31.554,23.12866667,261.9,32.25333333,20.90333333
12,170.6,32.30322581,21.42903226,174.08,30.33064516,22.76870968,186.1,32.23548387,21.1516129
1,244.4,30.488,21.664,231.83,28.9356,22.4376,210.4,30.488,21.496
2,73.6,33.26923077,21.58076923,141.26,30.12692308,22.99961538,131.7,33.19230769,21.44230769
3,78.4,32.68709677,21.0516129,80.08,29.89096774,21.97225806,75.8,32.6,20.9
4,3.8,36.06428571,21.67857143,1.28,33.99428571,21.24285714,0.7,35.97142857,21.50714286
7,0.8,29.84230769,14.28076923,0.97,30.26,14.39538462,0.5,29.81538462,13.96538462
8,39.6,30.41290323,16.10645161,37.87,32.4683871,16.93935484,38,30.37741935,15.77741935
9,18.4,31.22,17.19666667,18.52,32.97366667,18.034,26.1,31.19666667,16.88
10,90,32.51612903,18.90322581,102.44,33.86548387,20.93096774,78.3,32.49032258,18.71935484
11,53.2,31.92,20.07333333,106.69,32.69066667,21.735,98.6,31.86,19.91
12,246.4,31.99354839,20.94193548,191.1,30.5016129,22.44903226,227.4,31.96774194,20.78064516
1,451.4,30.06774194,20.92258065,333.81,28.69096774,22.17225806,402.3,30.06451613,20.68709677
2,99.6,32.325,21.20714286,111.91,29.36714286,22.03285714,98.4,32.33571429,21.00357143
3,170.4,31.58709677,20.68709677,166.56,29.46032258,21.66354839,148.3,31.6,20.47419355
4,84.6,30,19.12666667,99.82,28.394,19.43833333,90.4,29.97666667,18.8
5,111.4,29.20322581,18.57741935,111.14,27.93580645,18.72774194,126.9,29.20322581,18.26451613
6,5.6,27.56,15.13333333,2.09,27.02033333,14.812,4.7,27.56,14.96666667
7,0,27.41935484,13.78387097,0,28.01322581,13.66806452,0,27.42258065,13.58064516
8,27,30.23225806,16.90967742,21.66,32.3083871,16.99258065,27.8,30.20322581,16.6483871
9,3.2,34.36666667,19.03666667,7.98,36.111,20.192,1.2,34.33333333,18.78666667
10,148.4,33.48709677,19.99354839,117.91,35.77967742,22.30451613,165.6,33.49677419,19.68387097
11,242,30.7,20.02,268.82,30.663,21.562,220.1,30.73333333,19.74333333
12,435,31.12903226,20.72580645,273.6,29.59451613,22.2483871,345,31.13225806,20.56774194
1,295,31.29032258,20.84193548,204.29,29.09612903,22.33580645,372.3,31.27096774,20.65483871
2,243.2,31.25,20.125,128.34,28.77285714,21.48357143,206.2,31.23571429,19.86785714
3,140.6,32.86451613,21.70322581,66.66,30.1083871,22.90741935,90.5,32.86129032,21.50967742
4,52,30.80333333,19.20333333,63,29.13066667,19.332,55.3,30.79666667,19.05666667
5,3.6,31.82,18.43,2.39,31.457,18.695,0.9,31.81,18.35
