Year,Month,Day,P,Tmax,Tmin,P_N,Tmax_N,Tmin_N,P_X,Tmax_X,Tmin_X
2001,11,22,0,31.5,20.7,2.57,32.95,19.9,0,31.8,20.8
2001,11,23,0,32.8,19.1,4.07,29.27,21.22,1,33,19.4
2001,11,24,0.6,32.1,20.1,0.36,35.73,19.48,1.1,32.4,20.4
2001,11,25,0,33.3,21.5,0.03,34.23,21.01,1.8,33.6,21.8
2001,11,26,0,33.7,20.7,0.11,34.57,19.76,0,34,21
2001,11,27,0,33,19.8,0.45,34.23,19.68,0,33.2,20.1
2001,11,28,0,31.8,20.7,36.21,28.23,20.93,0.1,32,20.6
2001,11,29,4.2,30.9,18.4,8.84,29.73,20.27,25.6,31.1,18.7
2001,11,30,5.8,26.6,18.4,8.43,26.47,20.08,10.3,26.9,18.7
2001,12,1,6,25.9,15.7,0,26.48,13.23,1.6,26.2,16
2001,12,2,0,29.1,12.5,0,30.26,11.68,0,29.3,12.9
2001,12,3,0,30.9,15.5,0,31.65,14.98,0,31.1,15.8
2001,12,4,0,31.7,16.9,0.06,30.69,17.23,0,31.9,17.1
2001,12,5,0,30.3,19.2,15.34,27.8,17.88,0.7,30.6,19.5
2001,12,6,41.8,26.1,19.8,19.3,27.01,19.85,25.4,26.3,20
2001,12,8,0.4,30.5,20.4,1.63,30.9,19.58,2.1,30.7,20.7
2001,12,11,0,29.1,20.2,6,30.14,19.44,0,29.4,19.5
2001,12,12,9.2,26.4,19.2,5.58,27.11,19.92,4.1,26.7,19.7
2001,12,13,0.6,27,19.9,5.93,27.1,19.2,0.3,27.2,20.1
2001,12,14,41.8,22.5,19.1,37.49,24.78,18.37,39.3,22.8,19.3
2001,12,15,30.2,27.3,19.6,20.89,28.66,20.05,24.5,27.6,19.8
2001,12,16,7.2,30.8,20.7,10.46,31.19,18.62,26.6,30.9,20.9
2001,12,17,0,32.1,20.3,2.81,32.08,19.51,0,32.2,20.5
2001,12,18,0,32.3,19.3,0.01,33.1,16.19,0,32.5,19.6
2001,12,19,0,33.5,19.8,0.11,34.38,16.21,0,33.7,20.1
2001,12,20,0,31.9,21.3,3.43,34.41,18.95,0,32.2,21.5
2001,12,21,7.4,29,20.8,25.86,26.9,20.21,3.2,29.3,20.7
2001,12,22,35.4,26.6,20.1,15.43,26,19.86,35.9,26.9,20.3
2001,12,23,18.2,29.7,20,3.31,32.34,17.96,18.5,29.8,20.2
2001,12,24,0,26.7,16.8,0.05,27.42,16.5,0,27,17.1
2001,12,25,0,27.9,16.4,0,25.69,15.67,0,28.2,16.7
2001,12,26,0,30,17.3,0.24,25.25,16.94,0,30.2,17.5
2001,12,27,0,31.8,18.1,2.42,31.74,17.71,0,32,18.4
2001,12,28,0,27.4,19.3,32.62,26.42,18.98,1.6,27.7,19.5
2001,12,29,65.8,26.4,19.2,11.97,28.7,18.1,35.5,26.6,19.4
2001,12,30,14,29.9,18.5,0.18,32.35,17.94,31.8,30.1,18.8
2001,12,31,0,31.6,16.9,0.78,33.15,18.05,0,31.8,17.2
2002,1,1,0.2,27.6,21.5,6.07,28.93,19.98,4.1,27.9,21.7
2002,1,2,16.8,31.7,20.6,0.35,33.58,19.05,6.8,31.9,20.8
2002,1,3,0,32.5,17.9,0.3,33.01,19.33,0,32.7,18.2
2002,1,4,0,31.4,19.9,0.1,29.55,20.5,0,31.7,20.1
2002,1,5,0,31.9,19.7,1.69,32.94,19.08,0,32.2,19.9
2002,1,6,0,33.3,19.7,6.69,32.38,19.76,0,33.5,19.9
2002,1,7,0.2,27,21.2,5.72,31.42,19.67,0,27.3,21.4
2002,1,8,0.4,30.4,20.2,14.8,30.66,20.12,0.1,30.6,20.3
2002,1,9,59.6,26.7,18.3,9.85,25.84,19.63,38.2,27,18.6
2002,1,10,6.8,26.1,18.3,1.52,25.32,18.72,2.8,26.4,18.6
2002,1,13,60.6,27.1,19.6,41.31,25.66,19.6,47.8,27.3,19.8
2002,1,14,80.6,22,18.7,15.81,28.11,21.38,33,22.5,19
2002,1,15,11,30.2,18.6,5.76,31.58,18.76,21.8,30.3,18.8
2002,1,16,23.6,26.6,17.6,0.08,29.62,16.23,8.2,26.9,17.8
2002,1,17,0,28.3,12.7,0,27.98,14.04,0,28.5,13
2002,1,18,0,27.8,14.5,0.02,26.8,14.24,0.1,28,14.7
2002,1,19,0,28.2,17,9.53,29.93,16.02,0.1,28.4,17.2
2002,1,20,5.4,28.7,18.5,14.6,28.94,18.13,3.9,28.9,18.7
2002,1,21,13.2,30.2,20.2,3.5,30.4,19.65,3.3,30.4,20.4
2002,1,22,0,32.7,21.5,5.95,33.02,18.62,15.4,32.9,21.7
2002,1,23,4.6,29.8,19.5,1.09,32.81,20.12,6,30,19.8
2002,1,24,0.4,32.4,20.1,1.98,31.37,19.12,0.2,32.6,20.4
2002,1,25,0,32.3,20.6,26.63,27.84,20.37,1.4,32.5,20.1
2002,1,26,11.8,32.9,19.5,4.87,30.5,20.54,9.9,33.1,19.7
2002,1,27,0,31.2,20,2.36,32.01,21.19,3.9,31.5,20.2
2002,1,28,28.6,32.1,20.4,17.62,30.77,20.54,12.4,32.3,20.5
2002,2,26,0,28,18.1,0.86,28.23,17.12,19,28.3,18.3
2002,2,27,4.4,24.4,19.6,2.42,24.71,18.96,2.1,24.7,19.8
2002,2,28,3.2,25.9,19.9,20.3,29.9,18.37,4.7,26.2,19.1
2002,3,1,41.6,32.7,18.5,0.67,32.47,18.86,30.2,32.9,18.7
2002,3,2,0,31.3,19.8,3.68,29.53,19.16,0,31.5,20
2002,3,3,0,31.6,19.6,1.74,30.43,20.26,0,31.8,19.8
2002,3,4,0,32.6,19.5,4.32,31.67,18.66,0,32.8,19.7
2002,3,5,0,32.1,19.5,0.16,31.87,18.18,0.7,32.3,19.8
2002,3,14,0,32.8,19.9,2.44,31.13,22.19,0,33,20.2
2002,3,15,0,33.3,19.2,0.72,32.78,21.8,1.1,33.5,19.5
2002,3,16,0,33.9,18.9,1.76,33.5,20.48,0.5,34.1,19.2
2002,3,17,0,33.2,21.3,2.59,33.67,20.3,1.3,33.4,21.5
2002,3,18,0,32.5,21.2,8.93,33.52,21.55,0,32.7,21.4
2002,3,19,0,33.7,21.1,2.32,32.49,20.65,0.1,33.9,21.3
2002,3,20,0,32.7,21,3.97,29.71,22.3,6.7,32.8,21.2
2002,3,21,5.8,28.1,21.8,4.06,27.1,19.8,5.3,28.3,22
2002,3,22,0.2,30.6,18.6,0.16,28.55,18.15,5,30.8,18.8
2002,3,23,0,30.4,18.3,4.28,29.6,18.21,0,30.6,18.6
2002,3,24,5,25.1,20.8,19.93,23.26,19.21,6.6,25.3,20.7
2002,3,25,14,30.3,20.5,4.33,30.76,19.66,10.5,30.5,21.4
2002,3,26,0,31.1,18.5,0.05,31.65,18.17,0.2,31.3,18.8
2002,3,27,0,31.4,19,10.89,31.89,18.62,0,31.6,19.2
2002,3,28,0.2,31.2,19.1,0.02,28.68,20.58,0,31.4,19.3
2002,3,29,0,32.5,21,0.04,31.23,20.54,0,32.7,21.2
2002,3,30,0,31.5,20.2,0,30.47,18.42,0,32.2,20.9
2002,4,2,0,33.8,20,6.24,31.23,20.86,0,34,20.2
2002,5,4,19.4,25.9,18.5,4.37,28.4,19.08,9,26.1,19.5
2002,5,5,0.2,27.3,18.4,8.32,28.01,17.62,1.6,27.6,18.6
2002,5,6,8.2,29.7,17.2,2.43,29.2,18.09,9.6,29.9,17.5
