Year,Month,Day,P,Tmax,Tmin,P_N,Tmax_N,Tmin_N,P_X,Tmax_X,Tmin_X
2009,3,23,0,35.6,21.7,0.03,37.3,22.28,0,35.7,21.8
2009,3,24,0,35.1,22.6,0.09,37.08,22.4,0,35.2,22.5
2009,3,25,0,36.3,23.2,2.28,36.49,23.39,0,36.2,23.1
2009,3,26,0.6,34.3,23.3,4.07,35.98,22.87,5,34.3,23.1
2009,3,27,0,34.8,24.2,0.14,37.1,22.83,0,34.9,24
2009,3,28,0,35.2,22,0,37.05,21.32,0,35.2,21.9
2009,3,29,0,36.5,21.7,0,37.65,22.13,0,36.6,21.7
2009,3,30,0,37.2,23.1,0.04,37.58,22.75,0,37.2,23
2009,3,31,0,37,23.3,0.02,38.18,23.48,0,37,23.3
2009,4,1,0,36.6,24.6,1.9,37.12,23.11,0,36.5,24.4
2009,4,2,0,35,24,1.32,36.85,24.65,0.5,34.9,23.9
2009,4,3,0,34.7,22.8,3.67,35.38,24.19,0,34.7,22.7
2009,4,4,0,35,23.4,1.01,35.19,23.16,0,35,23.2
2009,4,5,0,34.6,21.9,0.03,36.38,22.33,0,34.6,21.8
2009,4,6,0,35.2,23,0.18,36.47,21.93,0,35.2,22.8
2009,4,7,0,34.9,22.1,0.04,36.44,22.93,0,34.9,22
2009,4,8,0,35.7,22.9,0.31,35.77,23.48,0,35.7,22.8
2009,4,9,0,34.2,24.5,4.2,34.23,23.98,0.8,34,23.6
2009,4,10,1,33.5,22.9,35.87,28.38,23.49,0.5,33.5,22.8
2009,4,11,27.4,30.5,22.1,13.45,30.37,22.08,21.8,30.6,22
2009,4,12,7,30.5,22,0.6,32.01,21.85,1.5,30.5,21.9
2009,4,13,0,29,21.3,6.37,31.28,20.7,0.1,29.2,21.2
2009,4,14,6.6,30.9,21.5,2.57,31.23,21.52,4.4,30.8,21.3
2009,4,15,0,32.4,21.1,0.1,32.04,20.72,0,32.4,21
2009,4,16,0,32.9,22,0.36,32.29,21.41,0,32.9,21.8
2009,4,17,0,30.8,21.8,0.75,32.17,22.01,0,30.9,21.7
2009,4,18,0.6,28.1,21.8,0.93,31.48,21.55,0,28.1,21.7
2009,4,19,0.2,29.4,21.3,0.25,32.2,21.02,0.1,29.4,21.2
2009,4,20,0,30.6,22,3.58,32.53,21.59,0.2,30.6,21.9
2009,4,21,1,30.4,23,8.38,29.55,22.47,1.9,30.4,22.9
2009,4,22,9,26.6,21.9,9.6,29.01,21.79,6.3,26.7,21.8
2009,4,23,22.6,26,20.9,2.44,28.1,21.33,9.5,26.1,20.8
2009,4,24,0.4,30.1,21.7,0.04,31.48,21.27,0.5,30.1,21.8
2009,4,25,0,30.2,21.9,0.34,28.62,21.91,0,30.3,21.8
2009,4,26,0,32,22,0.03,32.54,21.82,0,32,21.9
2009,4,27,0,32.2,22.8,0,31.9,22.14,0,32.2,22.7
2009,4,28,0,31.4,20.6,0,33.15,22.33,0,31.4,20.5
2009,4,29,0,30.3,22.1,0.91,31.07,22.01,0,30.3,22
